split,image_path,label_path,klass,disease_code,risk,x0,y0,x1,y1
train,data/by_disease/train/disease_3/images/V006_79_1_03_02_03_12_2_5389e_20201023_3.jpeg,data/by_disease/train/disease_3/labels/V006_79_1_03_02_03_12_2_5389e_20201023_3.jpeg.json,disease_3,3,2,820.0,0.0,2986.0,2360.0
train,data/by_disease/train/disease_3/images/V006_79_1_03_02_03_12_2_5389e_20201030_11.jpeg,data/by_disease/train/disease_3/labels/V006_79_1_03_02_03_12_2_5389e_20201030_11.jpeg.json,disease_3,3,2,390.0,764.0,2924.0,2824.0
train,data/by_disease/train/disease_3/images/V006_79_1_03_02_03_12_2_5389e_20201030_12.jpeg,data/by_disease/train/disease_3/labels/V006_79_1_03_02_03_12_2_5389e_20201030_12.jpeg.json,disease_3,3,2,60.0,84.0,2424.0,2684.0
train,data/by_disease/train/disease_3/images/V006_79_1_03_02_03_12_2_5389e_20201030_13.jpeg,data/by_disease/train/disease_3/labels/V006_79_1_03_02_03_12_2_5389e_20201030_13.jpeg.json,disease_3,3,2,640.0,374.0,2254.0,2784.0
train,data/by_disease/train/disease_3/images/V006_79_1_03_02_03_12_2_5389e_20201030_18.jpeg,data/by_disease/train/disease_3/labels/V006_79_1_03_02_03_12_2_5389e_20201030_18.jpeg.json,disease_3,3,2,1190.0,314.0,3024.0,2374.0
train,data/by_disease/train/disease_3/images/V006_79_1_03_02_03_12_2_5389e_20201105_7.jpeg,data/by_disease/train/disease_3/labels/V006_79_1_03_02_03_12_2_5389e_20201105_7.jpeg.json,disease_3,3,2,558.0,487.0,2198.0,2161.0
train,data/by_disease/train/disease_3/images/V006_79_1_03_02_03_12_2_5389e_20201105_9.jpeg,data/by_disease/train/disease_3/labels/V006_79_1_03_02_03_12_2_5389e_20201105_9.jpeg.json,disease_3,3,2,395.0,659.0,2928.0,2699.0
train,data/by_disease/train/disease_3/images/V006_79_1_03_02_03_12_2_5389e_20201106_19.jpeg,data/by_disease/train/disease_3/labels/V006_79_1_03_02_03_12_2_5389e_20201106_19.jpeg.json,disease_3,3,2,1150.0,1179.0,3017.0,2509.0
train,data/by_disease/train/disease_3/images/V006_79_1_03_02_03_12_2_5389e_20201113_11.jpeg,data/by_disease/train/disease_3/labels/V006_79_1_03_02_03_12_2_5389e_20201113_11.jpeg.json,disease_3,3,2,1236.0,1057.0,2870.0,3017.0
train,data/by_disease/train/disease_3/images/V006_79_1_03_02_03_12_2_5389e_20201113_14.jpeg,data/by_disease/train/disease_3/labels/V006_79_1_03_02_03_12_2_5389e_20201113_14.jpeg.json,disease_3,3,2,0.0,726.0,2441.0,2417.0
train,data/by_disease/train/disease_3/images/V006_79_1_03_02_03_12_2_5389e_20201113_3.jpeg,data/by_disease/train/disease_3/labels/V006_79_1_03_02_03_12_2_5389e_20201113_3.jpeg.json,disease_3,3,2,1303.0,265.0,2870.0,2418.0
train,data/by_disease/train/disease_3/images/V006_79_1_03_02_03_12_2_5389e_20201119_22.jpeg,data/by_disease/train/disease_3/labels/V006_79_1_03_02_03_12_2_5389e_20201119_22.jpeg.json,disease_3,3,2,93.0,174.0,3011.0,2455.0
train,data/by_disease/train/disease_3/images/V006_79_1_03_02_03_12_2_9662e_20201021_13.jpeg,data/by_disease/train/disease_3/labels/V006_79_1_03_02_03_12_2_9662e_20201021_13.jpeg.json,disease_3,3,2,3.0,0.0,2660.0,2752.0
train,data/by_disease/train/disease_3/images/V006_79_1_03_02_03_12_2_9662e_20201021_4.jpeg,data/by_disease/train/disease_3/labels/V006_79_1_03_02_03_12_2_9662e_20201021_4.jpeg.json,disease_3,3,2,0.0,17.0,2447.0,2644.0
train,data/by_disease/train/disease_3/images/V006_79_1_03_02_03_12_2_9662e_20201021_5.jpeg,data/by_disease/train/disease_3/labels/V006_79_1_03_02_03_12_2_9662e_20201021_5.jpeg.json,disease_3,3,2,1064.0,0.0,4021.0,2987.0
train,data/by_disease/train/disease_3/images/V006_79_1_03_02_03_12_3_3055e_20201111_14.jpeg,data/by_disease/train/disease_3/labels/V006_79_1_03_02_03_12_3_3055e_20201111_14.jpeg.json,disease_3,3,3,702.0,168.0,4024.0,2852.0
train,data/by_disease/train/disease_3/images/V006_79_1_03_02_03_12_3_3055e_20201117_12.jpeg,data/by_disease/train/disease_3/labels/V006_79_1_03_02_03_12_3_3055e_20201117_12.jpeg.json,disease_3,3,3,890.0,193.0,4032.0,2739.0
train,data/by_disease/train/disease_3/images/V006_79_1_03_02_03_12_3_3055e_20201117_4.jpeg,data/by_disease/train/disease_3/labels/V006_79_1_03_02_03_12_3_3055e_20201117_4.jpeg.json,disease_3,3,3,740.0,523.0,3496.0,3024.0
train,data/by_disease/train/disease_3/images/V006_79_1_03_02_03_12_3_3055e_20201117_8.jpeg,data/by_disease/train/disease_3/labels/V006_79_1_03_02_03_12_3_3055e_20201117_8.jpeg.json,disease_3,3,3,1289.0,655.0,3353.0,2717.0
train,data/by_disease/train/disease_3/images/V006_79_1_03_02_03_12_3_3055e_20201118_11.jpeg,data/by_disease/train/disease_3/labels/V006_79_1_03_02_03_12_3_3055e_20201118_11.jpeg.json,disease_3,3,3,1164.0,624.0,3332.0,2708.0
train,data/by_disease/train/disease_3/images/V006_79_1_03_02_03_12_3_3055e_20201118_13.jpeg,data/by_disease/train/disease_3/labels/V006_79_1_03_02_03_12_3_3055e_20201118_13.jpeg.json,disease_3,3,3,1068.0,468.0,3184.0,2428.0
train,data/by_disease/train/disease_3/images/V006_79_1_03_02_03_12_3_3055e_20201118_5.jpeg,data/by_disease/train/disease_3/labels/V006_79_1_03_02_03_12_3_3055e_20201118_5.jpeg.json,disease_3,3,3,1155.0,697.0,3201.0,2537.0
train,data/by_disease/train/disease_3/images/V006_79_1_03_02_03_12_3_3055e_20201118_6.jpeg,data/by_disease/train/disease_3/labels/V006_79_1_03_02_03_12_3_3055e_20201118_6.jpeg.json,disease_3,3,3,926.0,504.0,3025.0,2638.0
train,data/by_disease/train/disease_3/images/V006_79_1_03_02_03_12_3_3055e_20201124_1.jpeg,data/by_disease/train/disease_3/labels/V006_79_1_03_02_03_12_3_3055e_20201124_1.jpeg.json,disease_3,3,3,637.0,0.0,3533.0,2365.0
train,data/by_disease/train/disease_3/images/V006_79_1_03_02_03_12_3_5389e_20201119_1.jpeg,data/by_disease/train/disease_3/labels/V006_79_1_03_02_03_12_3_5389e_20201119_1.jpeg.json,disease_3,3,3,758.0,650.0,3024.0,3024.0
train,data/by_disease/train/disease_3/images/V006_79_1_03_02_03_12_3_5389e_20201119_10.jpeg,data/by_disease/train/disease_3/labels/V006_79_1_03_02_03_12_3_5389e_20201119_10.jpeg.json,disease_3,3,3,0.0,43.0,3024.0,2744.0
train,data/by_disease/train/disease_3/images/V006_79_1_03_02_03_12_3_5389e_20201119_12.jpeg,data/by_disease/train/disease_3/labels/V006_79_1_03_02_03_12_3_5389e_20201119_12.jpeg.json,disease_3,3,3,0.0,323.0,3010.0,2051.0
train,data/by_disease/train/disease_3/images/V006_79_1_03_02_03_12_3_5389e_20201119_13.jpeg,data/by_disease/train/disease_3/labels/V006_79_1_03_02_03_12_3_5389e_20201119_13.jpeg.json,disease_3,3,3,639.0,455.0,2685.0,2702.0
train,data/by_disease/train/disease_3/images/V006_79_1_03_02_03_12_3_5389e_20201119_14.jpeg,data/by_disease/train/disease_3/labels/V006_79_1_03_02_03_12_3_5389e_20201119_14.jpeg.json,disease_3,3,3,199.0,115.0,2371.0,2901.0
train,data/by_disease/train/disease_3/images/V006_79_1_03_02_03_12_3_5389e_20201119_24.jpeg,data/by_disease/train/disease_3/labels/V006_79_1_03_02_03_12_3_5389e_20201119_24.jpeg.json,disease_3,3,3,270.0,0.0,3024.0,1687.0
train,data/by_disease/train/disease_3/images/V006_79_1_03_02_03_12_3_5389e_20201119_25.jpeg,data/by_disease/train/disease_3/labels/V006_79_1_03_02_03_12_3_5389e_20201119_25.jpeg.json,disease_3,3,3,292.0,353.0,2826.0,2843.0
train,data/by_disease/train/disease_3/images/V006_79_1_03_02_03_12_3_5389e_20201119_4.jpeg,data/by_disease/train/disease_3/labels/V006_79_1_03_02_03_12_3_5389e_20201119_4.jpeg.json,disease_3,3,3,998.0,95.0,3024.0,2681.0
train,data/by_disease/train/disease_3/images/V006_79_1_03_02_03_12_3_5389e_20201119_7.jpeg,data/by_disease/train/disease_3/labels/V006_79_1_03_02_03_12_3_5389e_20201119_7.jpeg.json,disease_3,3,3,5.0,21.0,3004.0,2969.0
train,data/by_disease/train/disease_3/images/V006_79_1_03_02_03_12_3_5389e_20201120_22.jpeg,data/by_disease/train/disease_3/labels/V006_79_1_03_02_03_12_3_5389e_20201120_22.jpeg.json,disease_3,3,3,760.0,74.0,3024.0,3024.0
train,data/by_disease/train/disease_3/images/V006_79_1_03_02_03_12_3_5389e_20201120_24.jpeg,data/by_disease/train/disease_3/labels/V006_79_1_03_02_03_12_3_5389e_20201120_24.jpeg.json,disease_3,3,3,0.0,460.0,2353.0,1940.0
train,data/by_disease/train/disease_3/images/V006_79_1_03_02_03_12_3_5389e_20201120_26.jpeg,data/by_disease/train/disease_3/labels/V006_79_1_03_02_03_12_3_5389e_20201120_26.jpeg.json,disease_3,3,3,828.0,0.0,2741.0,2380.0
train,data/by_disease/train/disease_3/images/V006_79_1_03_02_03_12_3_5389e_20201120_27.jpeg,data/by_disease/train/disease_3/labels/V006_79_1_03_02_03_12_3_5389e_20201120_27.jpeg.json,disease_3,3,3,450.0,1451.0,2310.0,3024.0
train,data/by_disease/train/disease_3/images/V006_79_1_03_02_03_12_3_5389e_20201127_14.jpeg,data/by_disease/train/disease_3/labels/V006_79_1_03_02_03_12_3_5389e_20201127_14.jpeg.json,disease_3,3,3,113.0,814.0,2671.0,2497.0
train,data/by_disease/train/disease_4/images/V006_79_1_04_02_03_12_1_2852e_20201027_9.jpeg,data/by_disease/train/disease_4/labels/V006_79_1_04_02_03_12_1_2852e_20201027_9.jpeg.json,disease_4,4,1,8.0,62.0,3216.0,2584.0
train,data/by_disease/train/disease_4/images/V006_79_1_04_02_03_12_1_2852e_20201102_1.jpeg,data/by_disease/train/disease_4/labels/V006_79_1_04_02_03_12_1_2852e_20201102_1.jpeg.json,disease_4,4,1,1400.0,6.0,4032.0,2744.0
train,data/by_disease/train/disease_4/images/V006_79_1_04_02_03_12_1_2852e_20201102_10.jpeg,data/by_disease/train/disease_4/labels/V006_79_1_04_02_03_12_1_2852e_20201102_10.jpeg.json,disease_4,4,1,579.0,0.0,2830.0,2347.0
train,data/by_disease/train/disease_4/images/V006_79_1_04_02_03_12_1_2852e_20201102_11.jpeg,data/by_disease/train/disease_4/labels/V006_79_1_04_02_03_12_1_2852e_20201102_11.jpeg.json,disease_4,4,1,1251.0,0.0,2771.0,2501.0
train,data/by_disease/train/disease_4/images/V006_79_1_04_02_03_12_1_2852e_20201102_12.jpeg,data/by_disease/train/disease_4/labels/V006_79_1_04_02_03_12_1_2852e_20201102_12.jpeg.json,disease_4,4,1,899.0,0.0,3097.0,1932.0
train,data/by_disease/train/disease_4/images/V006_79_1_04_02_03_12_1_2852e_20201102_13.jpeg,data/by_disease/train/disease_4/labels/V006_79_1_04_02_03_12_1_2852e_20201102_13.jpeg.json,disease_4,4,1,645.0,0.0,3297.0,2349.0
train,data/by_disease/train/disease_4/images/V006_79_1_04_02_03_12_1_2852e_20201102_14.jpeg,data/by_disease/train/disease_4/labels/V006_79_1_04_02_03_12_1_2852e_20201102_14.jpeg.json,disease_4,4,1,234.0,0.0,3573.0,1933.0
train,data/by_disease/train/disease_4/images/V006_79_1_04_02_03_12_1_2852e_20201102_15.jpeg,data/by_disease/train/disease_4/labels/V006_79_1_04_02_03_12_1_2852e_20201102_15.jpeg.json,disease_4,4,1,1008.0,0.0,4032.0,2588.0
train,data/by_disease/train/disease_4/images/V006_79_1_04_02_03_12_1_2852e_20201102_16.jpeg,data/by_disease/train/disease_4/labels/V006_79_1_04_02_03_12_1_2852e_20201102_16.jpeg.json,disease_4,4,1,4.0,0.0,2806.0,2389.0
train,data/by_disease/train/disease_4/images/V006_79_1_04_02_03_12_1_2852e_20201102_2.jpeg,data/by_disease/train/disease_4/labels/V006_79_1_04_02_03_12_1_2852e_20201102_2.jpeg.json,disease_4,4,1,1590.0,0.0,4032.0,2418.0
train,data/by_disease/train/disease_4/images/V006_79_1_04_02_03_12_1_2852e_20201102_3.jpeg,data/by_disease/train/disease_4/labels/V006_79_1_04_02_03_12_1_2852e_20201102_3.jpeg.json,disease_4,4,1,1209.0,0.0,2410.0,2881.0
train,data/by_disease/train/disease_4/images/V006_79_1_04_02_03_12_1_2852e_20201102_5.jpeg,data/by_disease/train/disease_4/labels/V006_79_1_04_02_03_12_1_2852e_20201102_5.jpeg.json,disease_4,4,1,403.0,818.0,2980.0,3024.0
train,data/by_disease/train/disease_4/images/V006_79_1_04_02_03_12_1_2852e_20201102_6.jpeg,data/by_disease/train/disease_4/labels/V006_79_1_04_02_03_12_1_2852e_20201102_6.jpeg.json,disease_4,4,1,0.0,107.0,3411.0,3024.0
train,data/by_disease/train/disease_4/images/V006_79_1_04_02_03_12_1_2852e_20201102_7.jpeg,data/by_disease/train/disease_4/labels/V006_79_1_04_02_03_12_1_2852e_20201102_7.jpeg.json,disease_4,4,1,1260.0,30.0,4032.0,2783.0
train,data/by_disease/train/disease_4/images/V006_79_1_04_02_03_12_1_2852e_20201102_8.jpeg,data/by_disease/train/disease_4/labels/V006_79_1_04_02_03_12_1_2852e_20201102_8.jpeg.json,disease_4,4,1,653.0,442.0,3707.0,2078.0
train,data/by_disease/train/disease_4/images/V006_79_1_04_02_03_12_1_2852e_20201102_9.jpeg,data/by_disease/train/disease_4/labels/V006_79_1_04_02_03_12_1_2852e_20201102_9.jpeg.json,disease_4,4,1,1141.0,0.0,4022.0,1826.0
train,data/by_disease/train/disease_4/images/V006_79_1_04_02_03_12_1_2852e_20201103_1.jpeg,data/by_disease/train/disease_4/labels/V006_79_1_04_02_03_12_1_2852e_20201103_1.jpeg.json,disease_4,4,1,1139.0,0.0,3616.0,3018.0
train,data/by_disease/train/disease_4/images/V006_79_1_04_02_03_12_1_2852e_20201103_10.jpeg,data/by_disease/train/disease_4/labels/V006_79_1_04_02_03_12_1_2852e_20201103_10.jpeg.json,disease_4,4,1,1359.0,653.0,3056.0,2975.0
train,data/by_disease/train/disease_4/images/V006_79_1_04_02_03_12_1_2852e_20201103_11.jpeg,data/by_disease/train/disease_4/labels/V006_79_1_04_02_03_12_1_2852e_20201103_11.jpeg.json,disease_4,4,1,1580.0,973.0,3727.0,2664.0
train,data/by_disease/train/disease_4/images/V006_79_1_04_02_03_12_1_2852e_20201103_12.jpeg,data/by_disease/train/disease_4/labels/V006_79_1_04_02_03_12_1_2852e_20201103_12.jpeg.json,disease_4,4,1,0.0,0.0,2656.0,1928.0
train,data/by_disease/train/disease_4/images/V006_79_1_04_02_03_12_1_2852e_20201103_13.jpeg,data/by_disease/train/disease_4/labels/V006_79_1_04_02_03_12_1_2852e_20201103_13.jpeg.json,disease_4,4,1,834.0,129.0,4032.0,2814.0
train,data/by_disease/train/disease_4/images/V006_79_1_04_02_03_12_1_2852e_20201103_15.jpeg,data/by_disease/train/disease_4/labels/V006_79_1_04_02_03_12_1_2852e_20201103_15.jpeg.json,disease_4,4,1,1120.0,1118.0,2962.0,2163.0
train,data/by_disease/train/disease_4/images/V006_79_1_04_02_03_12_1_2852e_20201103_16.jpeg,data/by_disease/train/disease_4/labels/V006_79_1_04_02_03_12_1_2852e_20201103_16.jpeg.json,disease_4,4,1,1460.0,406.0,2660.0,2233.0
train,data/by_disease/train/disease_4/images/V006_79_1_04_02_03_12_1_2852e_20201103_17.jpeg,data/by_disease/train/disease_4/labels/V006_79_1_04_02_03_12_1_2852e_20201103_17.jpeg.json,disease_4,4,1,873.0,573.0,3747.0,2594.0
train,data/by_disease/train/disease_4/images/V006_79_1_04_02_03_12_1_2852e_20201103_2.jpeg,data/by_disease/train/disease_4/labels/V006_79_1_04_02_03_12_1_2852e_20201103_2.jpeg.json,disease_4,4,1,472.0,1042.0,3602.0,2790.0
train,data/by_disease/train/disease_4/images/V006_79_1_04_02_03_12_1_2852e_20201103_4.jpeg,data/by_disease/train/disease_4/labels/V006_79_1_04_02_03_12_1_2852e_20201103_4.jpeg.json,disease_4,4,1,0.0,132.0,3557.0,3024.0
train,data/by_disease/train/disease_4/images/V006_79_1_04_02_03_12_1_2852e_20201103_5.jpeg,data/by_disease/train/disease_4/labels/V006_79_1_04_02_03_12_1_2852e_20201103_5.jpeg.json,disease_4,4,1,13.0,0.0,2849.0,2613.0
train,data/by_disease/train/disease_4/images/V006_79_1_04_02_03_12_1_2852e_20201103_7.jpeg,data/by_disease/train/disease_4/labels/V006_79_1_04_02_03_12_1_2852e_20201103_7.jpeg.json,disease_4,4,1,1400.0,0.0,3958.0,2238.0
train,data/by_disease/train/disease_4/images/V006_79_1_04_02_03_12_1_2852e_20201103_8.jpeg,data/by_disease/train/disease_4/labels/V006_79_1_04_02_03_12_1_2852e_20201103_8.jpeg.json,disease_4,4,1,1012.0,0.0,2922.0,2002.0
train,data/by_disease/train/disease_4/images/V006_79_1_04_02_03_12_1_2852e_20201103_9.jpeg,data/by_disease/train/disease_4/labels/V006_79_1_04_02_03_12_1_2852e_20201103_9.jpeg.json,disease_4,4,1,1025.0,118.0,2668.0,2995.0
train,data/by_disease/train/disease_4/images/V006_79_1_04_02_03_12_1_2852e_20201110_1.jpeg,data/by_disease/train/disease_4/labels/V006_79_1_04_02_03_12_1_2852e_20201110_1.jpeg.json,disease_4,4,1,1614.0,806.0,3209.0,1975.0
train,data/by_disease/train/disease_4/images/V006_79_1_04_02_03_12_1_2852e_20201110_12.jpeg,data/by_disease/train/disease_4/labels/V006_79_1_04_02_03_12_1_2852e_20201110_12.jpeg.json,disease_4,4,1,0.0,0.0,2547.0,2487.0
train,data/by_disease/train/disease_4/images/V006_79_1_04_02_03_12_1_3055e_20201021_11.jpg,data/by_disease/train/disease_4/labels/V006_79_1_04_02_03_12_1_3055e_20201021_11.jpg.json,disease_4,4,1,284.0,556.0,2128.0,2624.0
train,data/by_disease/train/disease_4/images/V006_79_1_04_02_03_12_1_3055e_20201026_10.jpeg,data/by_disease/train/disease_4/labels/V006_79_1_04_02_03_12_1_3055e_20201026_10.jpeg.json,disease_4,4,1,1076.0,20.0,3980.0,2208.0
train,data/by_disease/train/disease_4/images/V006_79_1_04_02_03_12_1_3055e_20201026_11.jpeg,data/by_disease/train/disease_4/labels/V006_79_1_04_02_03_12_1_3055e_20201026_11.jpeg.json,disease_4,4,1,280.0,24.0,4032.0,2924.0
train,data/by_disease/train/disease_4/images/V006_79_1_04_02_03_12_1_3055e_20201026_12.jpeg,data/by_disease/train/disease_4/labels/V006_79_1_04_02_03_12_1_3055e_20201026_12.jpeg.json,disease_4,4,1,100.0,12.0,4032.0,3024.0
train,data/by_disease/train/disease_4/images/V006_79_1_04_02_03_12_1_3055e_20201026_15.jpeg,data/by_disease/train/disease_4/labels/V006_79_1_04_02_03_12_1_3055e_20201026_15.jpeg.json,disease_4,4,1,1575.0,0.0,3961.0,2680.0
train,data/by_disease/train/disease_4/images/V006_79_1_04_02_03_12_1_3055e_20201026_4.jpeg,data/by_disease/train/disease_4/labels/V006_79_1_04_02_03_12_1_3055e_20201026_4.jpeg.json,disease_4,4,1,4.0,12.0,3228.0,3024.0
train,data/by_disease/train/disease_4/images/V006_79_1_04_02_03_12_1_3055e_20201027_10.jpeg,data/by_disease/train/disease_4/labels/V006_79_1_04_02_03_12_1_3055e_20201027_10.jpeg.json,disease_4,4,1,12.0,252.0,2652.0,3024.0
train,data/by_disease/train/disease_4/images/V006_79_1_04_02_03_12_1_3055e_20201027_11.jpeg,data/by_disease/train/disease_4/labels/V006_79_1_04_02_03_12_1_3055e_20201027_11.jpeg.json,disease_4,4,1,1010.0,0.0,3416.0,2064.0
train,data/by_disease/train/disease_4/images/V006_79_1_04_02_03_12_1_3055e_20201027_12.jpeg,data/by_disease/train/disease_4/labels/V006_79_1_04_02_03_12_1_3055e_20201027_12.jpeg.json,disease_4,4,1,868.0,356.0,3352.0,3024.0
train,data/by_disease/train/disease_4/images/V006_79_1_04_02_03_12_1_3055e_20201027_13.jpeg,data/by_disease/train/disease_4/labels/V006_79_1_04_02_03_12_1_3055e_20201027_13.jpeg.json,disease_4,4,1,0.0,501.0,2351.0,3024.0
train,data/by_disease/train/disease_4/images/V006_79_1_04_02_03_12_1_3055e_20201027_14.jpeg,data/by_disease/train/disease_4/labels/V006_79_1_04_02_03_12_1_3055e_20201027_14.jpeg.json,disease_4,4,1,255.0,0.0,3451.0,1839.0
train,data/by_disease/train/disease_4/images/V006_79_1_04_02_03_12_1_3055e_20201027_19.jpeg,data/by_disease/train/disease_4/labels/V006_79_1_04_02_03_12_1_3055e_20201027_19.jpeg.json,disease_4,4,1,848.0,44.0,4032.0,2456.0
train,data/by_disease/train/disease_4/images/V006_79_1_04_02_03_12_1_3055e_20201027_8.jpeg,data/by_disease/train/disease_4/labels/V006_79_1_04_02_03_12_1_3055e_20201027_8.jpeg.json,disease_4,4,1,796.0,1336.0,2880.0,2612.0
train,data/by_disease/train/disease_4/images/V006_79_1_04_02_03_12_1_3055e_20201028_1.jpeg,data/by_disease/train/disease_4/labels/V006_79_1_04_02_03_12_1_3055e_20201028_1.jpeg.json,disease_4,4,1,0.0,0.0,4032.0,1524.0
train,data/by_disease/train/disease_4/images/V006_79_1_04_02_03_12_1_3055e_20201028_13.jpeg,data/by_disease/train/disease_4/labels/V006_79_1_04_02_03_12_1_3055e_20201028_13.jpeg.json,disease_4,4,1,1746.0,0.0,4032.0,2164.0
train,data/by_disease/train/disease_4/images/V006_79_1_04_02_03_12_1_3055e_20201028_15.jpeg,data/by_disease/train/disease_4/labels/V006_79_1_04_02_03_12_1_3055e_20201028_15.jpeg.json,disease_4,4,1,930.0,840.0,3026.0,2284.0
train,data/by_disease/train/disease_4/images/V006_79_1_04_02_03_12_1_3055e_20201028_17.jpeg,data/by_disease/train/disease_4/labels/V006_79_1_04_02_03_12_1_3055e_20201028_17.jpeg.json,disease_4,4,1,1044.0,496.0,4032.0,2952.0
train,data/by_disease/train/disease_4/images/V006_79_1_04_02_03_12_1_3055e_20201028_2.jpeg,data/by_disease/train/disease_4/labels/V006_79_1_04_02_03_12_1_3055e_20201028_2.jpeg.json,disease_4,4,1,888.0,4.0,2504.0,1472.0
train,data/by_disease/train/disease_4/images/V006_79_1_04_02_03_12_1_3055e_20201028_6.jpeg,data/by_disease/train/disease_4/labels/V006_79_1_04_02_03_12_1_3055e_20201028_6.jpeg.json,disease_4,4,1,1240.0,646.0,2971.0,2005.0
train,data/by_disease/train/disease_4/images/V006_79_1_04_02_03_12_1_3055e_20201104_11.jpeg,data/by_disease/train/disease_4/labels/V006_79_1_04_02_03_12_1_3055e_20201104_11.jpeg.json,disease_4,4,1,740.0,0.0,4032.0,3024.0
train,data/by_disease/train/disease_4/images/V006_79_1_04_02_03_12_1_3055e_20201104_12.jpeg,data/by_disease/train/disease_4/labels/V006_79_1_04_02_03_12_1_3055e_20201104_12.jpeg.json,disease_4,4,1,1496.0,704.0,3488.0,2752.0
train,data/by_disease/train/disease_4/images/V006_79_1_04_02_03_12_1_3055e_20201104_5.jpeg,data/by_disease/train/disease_4/labels/V006_79_1_04_02_03_12_1_3055e_20201104_5.jpeg.json,disease_4,4,1,1630.0,0.0,4032.0,2500.0
train,data/by_disease/train/disease_4/images/V006_79_1_04_02_03_12_1_3055e_20201117_16.jpeg,data/by_disease/train/disease_4/labels/V006_79_1_04_02_03_12_1_3055e_20201117_16.jpeg.json,disease_4,4,1,1322.0,596.0,3502.0,2686.0
train,data/by_disease/train/disease_4/images/V006_79_1_04_02_03_12_1_3055e_20201118_16.jpeg,data/by_disease/train/disease_4/labels/V006_79_1_04_02_03_12_1_3055e_20201118_16.jpeg.json,disease_4,4,1,1228.0,88.0,2740.0,2744.0
train,data/by_disease/train/disease_4/images/V006_79_1_04_02_03_12_1_3055e_20201118_4.jpeg,data/by_disease/train/disease_4/labels/V006_79_1_04_02_03_12_1_3055e_20201118_4.jpeg.json,disease_4,4,1,1140.0,448.0,2956.0,2500.0
train,data/by_disease/train/disease_4/images/V006_79_1_04_02_03_12_1_3108e_20201023_2.jpeg,data/by_disease/train/disease_4/labels/V006_79_1_04_02_03_12_1_3108e_20201023_2.jpeg.json,disease_4,4,1,2176.0,716.0,4032.0,3024.0
train,data/by_disease/train/disease_4/images/V006_79_1_04_02_03_12_1_3108e_20201023_7.jpeg,data/by_disease/train/disease_4/labels/V006_79_1_04_02_03_12_1_3108e_20201023_7.jpeg.json,disease_4,4,1,1080.0,4.0,3668.0,3024.0
train,data/by_disease/train/disease_4/images/V006_79_1_04_02_03_12_1_3108e_20201029_2.jpeg,data/by_disease/train/disease_4/labels/V006_79_1_04_02_03_12_1_3108e_20201029_2.jpeg.json,disease_4,4,1,1476.0,340.0,3488.0,2304.0
train,data/by_disease/train/disease_4/images/V006_79_1_04_02_03_12_1_3108e_20201029_7.jpeg,data/by_disease/train/disease_4/labels/V006_79_1_04_02_03_12_1_3108e_20201029_7.jpeg.json,disease_4,4,1,428.0,308.0,2284.0,1876.0
train,data/by_disease/train/disease_4/images/V006_79_1_04_02_03_12_1_3108e_20201029_9.jpeg,data/by_disease/train/disease_4/labels/V006_79_1_04_02_03_12_1_3108e_20201029_9.jpeg.json,disease_4,4,1,1516.0,484.0,3576.0,2588.0
train,data/by_disease/train/disease_4/images/V006_79_1_04_02_03_12_1_3108e_20201030_2.jpeg,data/by_disease/train/disease_4/labels/V006_79_1_04_02_03_12_1_3108e_20201030_2.jpeg.json,disease_4,4,1,1568.0,69.0,4024.0,3024.0
train,data/by_disease/train/disease_4/images/V006_79_1_04_02_03_12_1_3108e_20201030_3.jpeg,data/by_disease/train/disease_4/labels/V006_79_1_04_02_03_12_1_3108e_20201030_3.jpeg.json,disease_4,4,1,0.0,0.0,4032.0,2873.0
train,data/by_disease/train/disease_4/images/V006_79_1_04_02_03_12_1_3108e_20201030_4.jpeg,data/by_disease/train/disease_4/labels/V006_79_1_04_02_03_12_1_3108e_20201030_4.jpeg.json,disease_4,4,1,1223.0,1132.0,3338.0,1756.0
train,data/by_disease/train/disease_4/images/V006_79_1_04_02_03_12_1_3108e_20201030_5.jpeg,data/by_disease/train/disease_4/labels/V006_79_1_04_02_03_12_1_3108e_20201030_5.jpeg.json,disease_4,4,1,2084.0,692.0,4032.0,2360.0
train,data/by_disease/train/disease_4/images/V006_79_1_04_02_03_12_1_3108e_20201030_6.jpeg,data/by_disease/train/disease_4/labels/V006_79_1_04_02_03_12_1_3108e_20201030_6.jpeg.json,disease_4,4,1,8.0,1024.0,3227.0,2256.0
train,data/by_disease/train/disease_4/images/V006_79_1_04_02_03_12_1_3108e_20201030_7.jpeg,data/by_disease/train/disease_4/labels/V006_79_1_04_02_03_12_1_3108e_20201030_7.jpeg.json,disease_4,4,1,1127.0,1124.0,2976.0,2792.0
train,data/by_disease/train/disease_4/images/V006_79_1_04_02_03_12_1_3108e_20201106_12.jpeg,data/by_disease/train/disease_4/labels/V006_79_1_04_02_03_12_1_3108e_20201106_12.jpeg.json,disease_4,4,1,244.0,16.0,3460.0,2264.0
train,data/by_disease/train/disease_4/images/V006_79_1_04_02_03_12_1_3108e_20201106_13.jpeg,data/by_disease/train/disease_4/labels/V006_79_1_04_02_03_12_1_3108e_20201106_13.jpeg.json,disease_4,4,1,1684.0,1016.0,3219.0,2648.0
