split,image_path,label_path,klass,disease_code,risk,x0,y0,x1,y1,label_normal_vs_d3,label_normal_vs_d4,label_normal_d3_d4,in_train_normal_vs_d3,in_train_normal_vs_d4,in_train_normal_d3_d4
train,data/by_disease/train/disease_3/images/V006_79_1_03_02_03_12_1_3025e_20201124_12.jpeg,data/by_disease/train/disease_3/labels/V006_79_1_03_02_03_12_1_3025e_20201124_12.jpeg.json,disease_3,3,1,641.0,0.0,4013.0,2922.0,1,-1,1,1,0,0
train,data/by_disease/train/disease_3/images/V006_79_1_03_02_03_12_1_3055e_20201008_17.jpeg,data/by_disease/train/disease_3/labels/V006_79_1_03_02_03_12_1_3055e_20201008_17.jpeg.json,disease_3,3,1,1367.0,1217.0,2118.0,1733.0,1,-1,1,1,0,1
train,data/by_disease/train/disease_3/images/V006_79_1_03_02_03_12_1_3055e_20201008_2.jpeg,data/by_disease/train/disease_3/labels/V006_79_1_03_02_03_12_1_3055e_20201008_2.jpeg.json,disease_3,3,1,1140.0,729.0,3990.0,2989.0,1,-1,1,1,0,0
train,data/by_disease/train/disease_3/images/V006_79_1_03_02_03_12_1_3055e_20201012_2.jpeg,data/by_disease/train/disease_3/labels/V006_79_1_03_02_03_12_1_3055e_20201012_2.jpeg.json,disease_3,3,1,1236.0,700.0,3328.0,2492.0,1,-1,1,1,0,0
train,data/by_disease/train/disease_3/images/V006_79_1_03_02_03_12_1_3055e_20201026_1.jpeg,data/by_disease/train/disease_3/labels/V006_79_1_03_02_03_12_1_3055e_20201026_1.jpeg.json,disease_3,3,1,164.0,396.0,3284.0,2566.0,1,-1,1,1,0,1
train,data/by_disease/train/disease_3/images/V006_79_1_03_02_03_12_1_3055e_20201026_10.jpeg,data/by_disease/train/disease_3/labels/V006_79_1_03_02_03_12_1_3055e_20201026_10.jpeg.json,disease_3,3,1,628.0,628.0,3608.0,2396.0,1,-1,1,1,0,1
train,data/by_disease/train/disease_3/images/V006_79_1_03_02_03_12_1_3055e_20201026_13.jpeg,data/by_disease/train/disease_3/labels/V006_79_1_03_02_03_12_1_3055e_20201026_13.jpeg.json,disease_3,3,1,828.0,436.0,3699.0,2471.0,1,-1,1,1,0,0
train,data/by_disease/train/disease_3/images/V006_79_1_03_02_03_12_1_3055e_20201026_14.jpeg,data/by_disease/train/disease_3/labels/V006_79_1_03_02_03_12_1_3055e_20201026_14.jpeg.json,disease_3,3,1,1481.0,0.0,2990.0,2321.0,1,-1,1,1,0,0
train,data/by_disease/train/disease_3/images/V006_79_1_03_02_03_12_1_3055e_20201026_15.jpeg,data/by_disease/train/disease_3/labels/V006_79_1_03_02_03_12_1_3055e_20201026_15.jpeg.json,disease_3,3,1,413.0,361.0,3889.0,2851.0,1,-1,1,1,0,0
train,data/by_disease/train/disease_3/images/V006_79_1_03_02_03_12_1_3055e_20201026_3.jpeg,data/by_disease/train/disease_3/labels/V006_79_1_03_02_03_12_1_3055e_20201026_3.jpeg.json,disease_3,3,1,980.0,12.0,4012.0,2616.0,1,-1,1,1,0,0
train,data/by_disease/train/disease_3/images/V006_79_1_03_02_03_12_1_3108e_20201014_33.jpg,data/by_disease/train/disease_3/labels/V006_79_1_03_02_03_12_1_3108e_20201014_33.jpg.json,disease_3,3,1,610.0,136.0,2166.0,2648.0,1,-1,1,1,0,1
train,data/by_disease/train/disease_3/images/V006_79_1_03_02_03_12_1_3108e_20201023_10.jpeg,data/by_disease/train/disease_3/labels/V006_79_1_03_02_03_12_1_3108e_20201023_10.jpeg.json,disease_3,3,1,1417.0,628.0,3442.0,2813.0,1,-1,1,1,0,1
train,data/by_disease/train/disease_3/images/V006_79_1_03_02_03_12_1_3270e_20201006_4.jpg,data/by_disease/train/disease_3/labels/V006_79_1_03_02_03_12_1_3270e_20201006_4.jpg.json,disease_3,3,1,1504.0,0.0,3648.0,3024.0,1,-1,1,1,0,0
train,data/by_disease/train/disease_3/images/V006_79_1_03_02_03_12_1_3270e_20201014_39.jpg,data/by_disease/train/disease_3/labels/V006_79_1_03_02_03_12_1_3270e_20201014_39.jpg.json,disease_3,3,1,1504.0,620.0,2624.0,1312.0,1,-1,1,1,0,1
train,data/by_disease/train/disease_3/images/V006_79_1_03_02_03_12_1_3270e_20201014_40.jpg,data/by_disease/train/disease_3/labels/V006_79_1_03_02_03_12_1_3270e_20201014_40.jpg.json,disease_3,3,1,1800.0,1056.0,2884.0,1756.0,1,-1,1,1,0,1
train,data/by_disease/train/disease_3/images/V006_79_1_03_02_03_12_1_3270e_20201014_46.jpg,data/by_disease/train/disease_3/labels/V006_79_1_03_02_03_12_1_3270e_20201014_46.jpg.json,disease_3,3,1,1988.0,712.0,3024.0,1440.0,1,-1,1,1,0,1
train,data/by_disease/train/disease_3/images/V006_79_1_03_02_03_12_1_3270e_20201020_14.jpeg,data/by_disease/train/disease_3/labels/V006_79_1_03_02_03_12_1_3270e_20201020_14.jpeg.json,disease_3,3,1,468.0,900.0,2380.0,2456.0,1,-1,1,1,0,0
train,data/by_disease/train/disease_3/images/V006_79_1_03_02_03_12_1_3270e_20201020_15.jpeg,data/by_disease/train/disease_3/labels/V006_79_1_03_02_03_12_1_3270e_20201020_15.jpeg.json,disease_3,3,1,1704.0,348.0,3976.0,3024.0,1,-1,1,1,0,1
train,data/by_disease/train/disease_3/images/V006_79_1_03_02_03_12_1_3270e_20201020_20.jpeg,data/by_disease/train/disease_3/labels/V006_79_1_03_02_03_12_1_3270e_20201020_20.jpeg.json,disease_3,3,1,1692.0,1020.0,3872.0,3024.0,1,-1,1,1,0,1
train,data/by_disease/train/disease_3/images/V006_79_1_03_02_03_12_1_3270e_20201020_21.jpeg,data/by_disease/train/disease_3/labels/V006_79_1_03_02_03_12_1_3270e_20201020_21.jpeg.json,disease_3,3,1,756.0,584.0,3548.0,2896.0,1,-1,1,1,0,1
train,data/by_disease/train/disease_3/images/V006_79_1_03_02_03_12_1_3270e_20201020_9.jpeg,data/by_disease/train/disease_3/labels/V006_79_1_03_02_03_12_1_3270e_20201020_9.jpeg.json,disease_3,3,1,668.0,236.0,3044.0,2336.0,1,-1,1,1,0,1
train,data/by_disease/train/disease_3/images/V006_79_1_03_02_03_12_1_3270e_20201021_1.jpeg,data/by_disease/train/disease_3/labels/V006_79_1_03_02_03_12_1_3270e_20201021_1.jpeg.json,disease_3,3,1,268.0,672.0,3700.0,2708.0,1,-1,1,1,0,0
train,data/by_disease/train/disease_3/images/V006_79_1_03_02_03_12_1_3270e_20201021_11.jpeg,data/by_disease/train/disease_3/labels/V006_79_1_03_02_03_12_1_3270e_20201021_11.jpeg.json,disease_3,3,1,1616.0,1212.0,4032.0,3024.0,1,-1,1,1,0,1
train,data/by_disease/train/disease_3/images/V006_79_1_03_02_03_12_1_3270e_20201021_12.jpeg,data/by_disease/train/disease_3/labels/V006_79_1_03_02_03_12_1_3270e_20201021_12.jpeg.json,disease_3,3,1,1228.0,872.0,2228.0,3024.0,1,-1,1,1,0,0
train,data/by_disease/train/disease_3/images/V006_79_1_03_02_03_12_1_3270e_20201021_16.jpeg,data/by_disease/train/disease_3/labels/V006_79_1_03_02_03_12_1_3270e_20201021_16.jpeg.json,disease_3,3,1,584.0,1024.0,4032.0,3024.0,1,-1,1,1,0,0
train,data/by_disease/train/disease_3/images/V006_79_1_03_02_03_12_1_3270e_20201021_17.jpeg,data/by_disease/train/disease_3/labels/V006_79_1_03_02_03_12_1_3270e_20201021_17.jpeg.json,disease_3,3,1,0.0,696.0,1972.0,3024.0,1,-1,1,1,0,1
train,data/by_disease/train/disease_3/images/V006_79_1_03_02_03_12_1_3270e_20201021_20.jpeg,data/by_disease/train/disease_3/labels/V006_79_1_03_02_03_12_1_3270e_20201021_20.jpeg.json,disease_3,3,1,856.0,0.0,4032.0,3024.0,1,-1,1,1,0,1
train,data/by_disease/train/disease_3/images/V006_79_1_03_02_03_12_1_3270e_20201021_22.jpeg,data/by_disease/train/disease_3/labels/V006_79_1_03_02_03_12_1_3270e_20201021_22.jpeg.json,disease_3,3,1,208.0,32.0,3156.0,3024.0,1,-1,1,1,0,0
train,data/by_disease/train/disease_3/images/V006_79_1_03_02_03_12_1_3270e_20201021_23.jpeg,data/by_disease/train/disease_3/labels/V006_79_1_03_02_03_12_1_3270e_20201021_23.jpeg.json,disease_3,3,1,0.0,1352.0,1576.0,3016.0,1,-1,1,1,0,1
train,data/by_disease/train/disease_3/images/V006_79_1_03_02_03_12_1_3270e_20201021_26.jpeg,data/by_disease/train/disease_3/labels/V006_79_1_03_02_03_12_1_3270e_20201021_26.jpeg.json,disease_3,3,1,356.0,8.0,3340.0,2984.0,1,-1,1,1,0,1
train,data/by_disease/train/disease_3/images/V006_79_1_03_02_03_12_1_3270e_20201021_31.jpeg,data/by_disease/train/disease_3/labels/V006_79_1_03_02_03_12_1_3270e_20201021_31.jpeg.json,disease_3,3,1,1536.0,300.0,4032.0,3024.0,1,-1,1,1,0,0
train,data/by_disease/train/disease_3/images/V006_79_1_03_02_03_12_1_3270e_20201021_32.jpeg,data/by_disease/train/disease_3/labels/V006_79_1_03_02_03_12_1_3270e_20201021_32.jpeg.json,disease_3,3,1,1212.0,0.0,4032.0,2952.0,1,-1,1,1,0,1
train,data/by_disease/train/disease_3/images/V006_79_1_03_02_03_12_1_3270e_20201021_33.jpeg,data/by_disease/train/disease_3/labels/V006_79_1_03_02_03_12_1_3270e_20201021_33.jpeg.json,disease_3,3,1,1424.0,140.0,3248.0,2576.0,1,-1,1,1,0,0
train,data/by_disease/train/disease_3/images/V006_79_1_03_02_03_12_1_3270e_20201021_40.jpeg,data/by_disease/train/disease_3/labels/V006_79_1_03_02_03_12_1_3270e_20201021_40.jpeg.json,disease_3,3,1,226.0,305.0,3982.0,3005.0,1,-1,1,1,0,0
train,data/by_disease/train/disease_3/images/V006_79_1_03_02_03_12_1_3270e_20201021_9.jpeg,data/by_disease/train/disease_3/labels/V006_79_1_03_02_03_12_1_3270e_20201021_9.jpeg.json,disease_3,3,1,572.0,668.0,3744.0,2504.0,1,-1,1,1,0,0
train,data/by_disease/train/disease_3/images/V006_79_1_03_02_03_12_1_3270e_20201103_1.jpeg,data/by_disease/train/disease_3/labels/V006_79_1_03_02_03_12_1_3270e_20201103_1.jpeg.json,disease_3,3,1,836.0,512.0,4032.0,3024.0,1,-1,1,1,0,0
train,data/by_disease/train/disease_3/images/V006_79_1_03_02_03_12_1_3270e_20201103_11.jpeg,data/by_disease/train/disease_3/labels/V006_79_1_03_02_03_12_1_3270e_20201103_11.jpeg.json,disease_3,3,1,1808.0,80.0,4032.0,3024.0,1,-1,1,1,0,0
train,data/by_disease/train/disease_3/images/V006_79_1_03_02_03_12_1_3270e_20201103_13.jpeg,data/by_disease/train/disease_3/labels/V006_79_1_03_02_03_12_1_3270e_20201103_13.jpeg.json,disease_3,3,1,588.0,328.0,3948.0,2556.0,1,-1,1,1,0,1
train,data/by_disease/train/disease_3/images/V006_79_1_03_02_03_12_1_3270e_20201103_15.jpeg,data/by_disease/train/disease_3/labels/V006_79_1_03_02_03_12_1_3270e_20201103_15.jpeg.json,disease_3,3,1,1476.0,0.0,4032.0,2036.0,1,-1,1,1,0,1
train,data/by_disease/train/disease_3/images/V006_79_1_03_02_03_12_1_3270e_20201103_17.jpeg,data/by_disease/train/disease_3/labels/V006_79_1_03_02_03_12_1_3270e_20201103_17.jpeg.json,disease_3,3,1,1424.0,536.0,4032.0,3024.0,1,-1,1,1,0,1
train,data/by_disease/train/disease_3/images/V006_79_1_03_02_03_12_1_3270e_20201103_20.jpeg,data/by_disease/train/disease_3/labels/V006_79_1_03_02_03_12_1_3270e_20201103_20.jpeg.json,disease_3,3,1,840.0,0.0,4032.0,3024.0,1,-1,1,1,0,1
train,data/by_disease/train/disease_3/images/V006_79_1_03_02_03_12_1_3270e_20201103_22.jpeg,data/by_disease/train/disease_3/labels/V006_79_1_03_02_03_12_1_3270e_20201103_22.jpeg.json,disease_3,3,1,884.0,560.0,3748.0,1828.0,1,-1,1,1,0,1
train,data/by_disease/train/disease_3/images/V006_79_1_03_02_03_12_1_3270e_20201103_23.jpeg,data/by_disease/train/disease_3/labels/V006_79_1_03_02_03_12_1_3270e_20201103_23.jpeg.json,disease_3,3,1,3048.0,1104.0,4032.0,2624.0,1,-1,1,1,0,0
train,data/by_disease/train/disease_3/images/V006_79_1_03_02_03_12_1_3270e_20201103_25.jpeg,data/by_disease/train/disease_3/labels/V006_79_1_03_02_03_12_1_3270e_20201103_25.jpeg.json,disease_3,3,1,1872.0,348.0,2988.0,2452.0,1,-1,1,1,0,1
train,data/by_disease/train/disease_3/images/V006_79_1_03_02_03_12_1_3270e_20201103_26.jpeg,data/by_disease/train/disease_3/labels/V006_79_1_03_02_03_12_1_3270e_20201103_26.jpeg.json,disease_3,3,1,1780.0,148.0,3988.0,3024.0,1,-1,1,1,0,1
train,data/by_disease/train/disease_3/images/V006_79_1_03_02_03_12_1_3270e_20201103_27.jpeg,data/by_disease/train/disease_3/labels/V006_79_1_03_02_03_12_1_3270e_20201103_27.jpeg.json,disease_3,3,1,1444.0,1104.0,3404.0,3024.0,1,-1,1,1,0,1
train,data/by_disease/train/disease_3/images/V006_79_1_03_02_03_12_1_3270e_20201103_28.jpeg,data/by_disease/train/disease_3/labels/V006_79_1_03_02_03_12_1_3270e_20201103_28.jpeg.json,disease_3,3,1,0.0,20.0,3608.0,2464.0,1,-1,1,1,0,0
train,data/by_disease/train/disease_3/images/V006_79_1_03_02_03_12_1_3270e_20201103_3.jpeg,data/by_disease/train/disease_3/labels/V006_79_1_03_02_03_12_1_3270e_20201103_3.jpeg.json,disease_3,3,1,1916.0,792.0,3444.0,2820.0,1,-1,1,1,0,0
train,data/by_disease/train/disease_3/images/V006_79_1_03_02_03_12_1_3270e_20201103_4.jpeg,data/by_disease/train/disease_3/labels/V006_79_1_03_02_03_12_1_3270e_20201103_4.jpeg.json,disease_3,3,1,2260.0,928.0,4032.0,3012.0,1,-1,1,1,0,0
train,data/by_disease/train/disease_3/images/V006_79_1_03_02_03_12_1_3270e_20201104_1.jpeg,data/by_disease/train/disease_3/labels/V006_79_1_03_02_03_12_1_3270e_20201104_1.jpeg.json,disease_3,3,1,820.0,8.0,4032.0,3004.0,1,-1,1,1,0,0
train,data/by_disease/train/disease_3/images/V006_79_1_03_02_03_12_1_3270e_20201104_12.jpeg,data/by_disease/train/disease_3/labels/V006_79_1_03_02_03_12_1_3270e_20201104_12.jpeg.json,disease_3,3,1,184.0,56.0,4032.0,3008.0,1,-1,1,1,0,0
train,data/by_disease/train/disease_3/images/V006_79_1_03_02_03_12_1_3270e_20201104_13.jpeg,data/by_disease/train/disease_3/labels/V006_79_1_03_02_03_12_1_3270e_20201104_13.jpeg.json,disease_3,3,1,1976.0,448.0,3744.0,3008.0,1,-1,1,1,0,1
train,data/by_disease/train/disease_3/images/V006_79_1_03_02_03_12_1_3270e_20201104_14.jpeg,data/by_disease/train/disease_3/labels/V006_79_1_03_02_03_12_1_3270e_20201104_14.jpeg.json,disease_3,3,1,1856.0,0.0,3952.0,2828.0,1,-1,1,1,0,0
train,data/by_disease/train/disease_3/images/V006_79_1_03_02_03_12_1_3270e_20201104_4.jpeg,data/by_disease/train/disease_3/labels/V006_79_1_03_02_03_12_1_3270e_20201104_4.jpeg.json,disease_3,3,1,2180.0,1072.0,4032.0,3024.0,1,-1,1,1,0,1
train,data/by_disease/train/disease_3/images/V006_79_1_03_02_03_12_1_3270e_20201110_13.jpeg,data/by_disease/train/disease_3/labels/V006_79_1_03_02_03_12_1_3270e_20201110_13.jpeg.json,disease_3,3,1,520.0,776.0,3216.0,2376.0,1,-1,1,1,0,0
train,data/by_disease/train/disease_3/images/V006_79_1_03_02_03_12_1_3270e_20201110_14.jpeg,data/by_disease/train/disease_3/labels/V006_79_1_03_02_03_12_1_3270e_20201110_14.jpeg.json,disease_3,3,1,1296.0,344.0,3780.0,2980.0,1,-1,1,1,0,1
train,data/by_disease/train/disease_3/images/V006_79_1_03_02_03_12_1_3270e_20201110_15.jpeg,data/by_disease/train/disease_3/labels/V006_79_1_03_02_03_12_1_3270e_20201110_15.jpeg.json,disease_3,3,1,1556.0,52.0,4032.0,2620.0,1,-1,1,1,0,0
train,data/by_disease/train/disease_3/images/V006_79_1_03_02_03_12_1_3270e_20201116_10.jpeg,data/by_disease/train/disease_3/labels/V006_79_1_03_02_03_12_1_3270e_20201116_10.jpeg.json,disease_3,3,1,1028.0,328.0,3992.0,2204.0,1,-1,1,1,0,0
train,data/by_disease/train/disease_3/images/V006_79_1_03_02_03_12_1_3270e_20201116_25.jpeg,data/by_disease/train/disease_3/labels/V006_79_1_03_02_03_12_1_3270e_20201116_25.jpeg.json,disease_3,3,1,1388.0,12.0,3728.0,3020.0,1,-1,1,1,0,0
train,data/by_disease/train/disease_3/images/V006_79_1_03_02_03_12_1_3270e_20201116_6.jpeg,data/by_disease/train/disease_3/labels/V006_79_1_03_02_03_12_1_3270e_20201116_6.jpeg.json,disease_3,3,1,2480.0,856.0,3884.0,2500.0,1,-1,1,1,0,0
train,data/by_disease/train/disease_3/images/V006_79_1_03_02_03_12_1_3270e_20201116_7.jpeg,data/by_disease/train/disease_3/labels/V006_79_1_03_02_03_12_1_3270e_20201116_7.jpeg.json,disease_3,3,1,1160.0,0.0,3800.0,3024.0,1,-1,1,1,0,1
train,data/by_disease/train/disease_3/images/V006_79_1_03_02_03_12_1_3592b_20201028_22.jpeg,data/by_disease/train/disease_3/labels/V006_79_1_03_02_03_12_1_3592b_20201028_22.jpeg.json,disease_3,3,1,952.0,0.0,3667.0,3024.0,1,-1,1,1,0,0
train,data/by_disease/train/disease_3/images/V006_79_1_03_02_03_12_1_3592b_20201028_26.jpeg,data/by_disease/train/disease_3/labels/V006_79_1_03_02_03_12_1_3592b_20201028_26.jpeg.json,disease_3,3,1,1152.0,660.0,3301.0,3024.0,1,-1,1,1,0,1
train,data/by_disease/train/disease_3/images/V006_79_1_03_02_03_12_1_3592b_20201028_4.jpeg,data/by_disease/train/disease_3/labels/V006_79_1_03_02_03_12_1_3592b_20201028_4.jpeg.json,disease_3,3,1,592.0,489.0,3472.0,3024.0,1,-1,1,1,0,0
train,data/by_disease/train/disease_3/images/V006_79_1_03_02_03_12_1_3592b_20201028_5.jpeg,data/by_disease/train/disease_3/labels/V006_79_1_03_02_03_12_1_3592b_20201028_5.jpeg.json,disease_3,3,1,8.0,306.0,3904.0,3024.0,1,-1,1,1,0,1
train,data/by_disease/train/disease_3/images/V006_79_1_03_02_03_12_1_3592b_20201028_8.jpeg,data/by_disease/train/disease_3/labels/V006_79_1_03_02_03_12_1_3592b_20201028_8.jpeg.json,disease_3,3,1,1230.0,0.0,4032.0,3024.0,1,-1,1,1,0,0
train,data/by_disease/train/disease_3/images/V006_79_1_03_02_03_12_1_3592b_20201102_15.jpeg,data/by_disease/train/disease_3/labels/V006_79_1_03_02_03_12_1_3592b_20201102_15.jpeg.json,disease_3,3,1,1244.0,3.0,3963.0,3019.0,1,-1,1,1,0,0
train,data/by_disease/train/disease_3/images/V006_79_1_03_02_03_12_1_3592b_20201102_19.jpeg,data/by_disease/train/disease_3/labels/V006_79_1_03_02_03_12_1_3592b_20201102_19.jpeg.json,disease_3,3,1,1126.0,113.0,4032.0,2766.0,1,-1,1,1,0,0
train,data/by_disease/train/disease_3/images/V006_79_1_03_02_03_12_1_3592b_20201102_22.jpeg,data/by_disease/train/disease_3/labels/V006_79_1_03_02_03_12_1_3592b_20201102_22.jpeg.json,disease_3,3,1,318.0,415.0,3690.0,2743.0,1,-1,1,1,0,1
train,data/by_disease/train/disease_3/images/V006_79_1_03_02_03_12_1_3592b_20201102_25.jpeg,data/by_disease/train/disease_3/labels/V006_79_1_03_02_03_12_1_3592b_20201102_25.jpeg.json,disease_3,3,1,0.0,0.0,4032.0,2851.0,1,-1,1,1,0,1
train,data/by_disease/train/disease_3/images/V006_79_1_03_02_03_12_1_3592b_20201102_26.jpeg,data/by_disease/train/disease_3/labels/V006_79_1_03_02_03_12_1_3592b_20201102_26.jpeg.json,disease_3,3,1,28.0,592.0,4032.0,3024.0,1,-1,1,1,0,0
train,data/by_disease/train/disease_3/images/V006_79_1_03_02_03_12_1_3592b_20201102_27.jpeg,data/by_disease/train/disease_3/labels/V006_79_1_03_02_03_12_1_3592b_20201102_27.jpeg.json,disease_3,3,1,0.0,0.0,3150.0,3024.0,1,-1,1,1,0,0
train,data/by_disease/train/disease_3/images/V006_79_1_03_02_03_12_1_3592b_20201103_12.jpeg,data/by_disease/train/disease_3/labels/V006_79_1_03_02_03_12_1_3592b_20201103_12.jpeg.json,disease_3,3,1,342.0,28.0,4032.0,2773.0,1,-1,1,1,0,0
train,data/by_disease/train/disease_3/images/V006_79_1_03_02_03_12_1_3592b_20201103_16.jpeg,data/by_disease/train/disease_3/labels/V006_79_1_03_02_03_12_1_3592b_20201103_16.jpeg.json,disease_3,3,1,62.0,353.0,4032.0,3017.0,1,-1,1,1,0,0
train,data/by_disease/train/disease_3/images/V006_79_1_03_02_03_12_1_3592b_20201103_4.jpeg,data/by_disease/train/disease_3/labels/V006_79_1_03_02_03_12_1_3592b_20201103_4.jpeg.json,disease_3,3,1,626.0,995.0,3336.0,2899.0,1,-1,1,1,0,0
train,data/by_disease/train/disease_3/images/V006_79_1_03_02_03_12_1_3592b_20201103_5.jpeg,data/by_disease/train/disease_3/labels/V006_79_1_03_02_03_12_1_3592b_20201103_5.jpeg.json,disease_3,3,1,1426.0,575.0,2986.0,2649.0,1,-1,1,1,0,1
train,data/by_disease/train/disease_3/images/V006_79_1_03_02_03_12_1_3592b_20201103_8.jpeg,data/by_disease/train/disease_3/labels/V006_79_1_03_02_03_12_1_3592b_20201103_8.jpeg.json,disease_3,3,1,1236.0,1035.0,3966.0,2799.0,1,-1,1,1,0,1
train,data/by_disease/train/disease_3/images/V006_79_1_03_02_03_12_1_3592b_20201104_11.jpeg,data/by_disease/train/disease_3/labels/V006_79_1_03_02_03_12_1_3592b_20201104_11.jpeg.json,disease_3,3,1,612.0,58.0,4032.0,3024.0,1,-1,1,1,0,1
train,data/by_disease/train/disease_3/images/V006_79_1_03_02_03_12_1_3592b_20201104_13.jpeg,data/by_disease/train/disease_3/labels/V006_79_1_03_02_03_12_1_3592b_20201104_13.jpeg.json,disease_3,3,1,556.0,365.0,4032.0,3024.0,1,-1,1,1,0,0
train,data/by_disease/train/disease_3/images/V006_79_1_03_02_03_12_1_3592b_20201104_14.jpeg,data/by_disease/train/disease_3/labels/V006_79_1_03_02_03_12_1_3592b_20201104_14.jpeg.json,disease_3,3,1,0.0,489.0,3996.0,3024.0,1,-1,1,1,0,1
train,data/by_disease/train/disease_3/images/V006_79_1_03_02_03_12_1_3592b_20201104_16.jpeg,data/by_disease/train/disease_3/labels/V006_79_1_03_02_03_12_1_3592b_20201104_16.jpeg.json,disease_3,3,1,690.0,1043.0,4032.0,3024.0,1,-1,1,1,0,0
train,data/by_disease/train/disease_3/images/V006_79_1_03_02_03_12_1_3592b_20201104_18.jpeg,data/by_disease/train/disease_3/labels/V006_79_1_03_02_03_12_1_3592b_20201104_18.jpeg.json,disease_3,3,1,3.0,138.0,4032.0,3013.0,1,-1,1,1,0,0
train,data/by_disease/train/disease_3/images/V006_79_1_03_02_03_12_1_3592b_20201104_22.jpeg,data/by_disease/train/disease_3/labels/V006_79_1_03_02_03_12_1_3592b_20201104_22.jpeg.json,disease_3,3,1,1424.0,0.0,4032.0,3013.0,1,-1,1,1,0,0
train,data/by_disease/train/disease_3/images/V006_79_1_03_02_03_12_1_3592b_20201104_23.jpeg,data/by_disease/train/disease_3/labels/V006_79_1_03_02_03_12_1_3592b_20201104_23.jpeg.json,disease_3,3,1,1008.0,293.0,3578.0,2347.0,1,-1,1,1,0,0
train,data/by_disease/train/disease_3/images/V006_79_1_03_02_03_12_1_3592b_20201104_24.jpeg,data/by_disease/train/disease_3/labels/V006_79_1_03_02_03_12_1_3592b_20201104_24.jpeg.json,disease_3,3,1,776.0,0.0,4032.0,3024.0,1,-1,1,1,0,1
train,data/by_disease/train/disease_3/images/V006_79_1_03_02_03_12_1_3592b_20201104_5.jpeg,data/by_disease/train/disease_3/labels/V006_79_1_03_02_03_12_1_3592b_20201104_5.jpeg.json,disease_3,3,1,0.0,117.0,1396.0,2571.0,1,-1,1,1,0,0
train,data/by_disease/train/disease_3/images/V006_79_1_03_02_03_12_1_3592b_20201104_7.jpeg,data/by_disease/train/disease_3/labels/V006_79_1_03_02_03_12_1_3592b_20201104_7.jpeg.json,disease_3,3,1,524.0,16.0,4007.0,3007.0,1,-1,1,1,0,1
train,data/by_disease/train/disease_3/images/V006_79_1_03_02_03_12_1_3592b_20201104_8.jpeg,data/by_disease/train/disease_3/labels/V006_79_1_03_02_03_12_1_3592b_20201104_8.jpeg.json,disease_3,3,1,3.0,64.0,3478.0,3024.0,1,-1,1,1,0,0
train,data/by_disease/train/disease_3/images/V006_79_1_03_02_03_12_1_3592b_20201104_9.jpeg,data/by_disease/train/disease_3/labels/V006_79_1_03_02_03_12_1_3592b_20201104_9.jpeg.json,disease_3,3,1,3.0,13.0,4032.0,3016.0,1,-1,1,1,0,1
train,data/by_disease/train/disease_3/images/V006_79_1_03_02_03_12_1_3592b_20201110_10.jpeg,data/by_disease/train/disease_3/labels/V006_79_1_03_02_03_12_1_3592b_20201110_10.jpeg.json,disease_3,3,1,674.0,18.0,4032.0,2469.0,1,-1,1,1,0,1
train,data/by_disease/train/disease_3/images/V006_79_1_03_02_03_12_1_3592b_20201110_12.jpeg,data/by_disease/train/disease_3/labels/V006_79_1_03_02_03_12_1_3592b_20201110_12.jpeg.json,disease_3,3,1,36.0,0.0,3185.0,3024.0,1,-1,1,1,0,0
train,data/by_disease/train/disease_3/images/V006_79_1_03_02_03_12_1_3592b_20201110_13.jpeg,data/by_disease/train/disease_3/labels/V006_79_1_03_02_03_12_1_3592b_20201110_13.jpeg.json,disease_3,3,1,0.0,14.0,4032.0,3014.0,1,-1,1,1,0,0
train,data/by_disease/train/disease_3/images/V006_79_1_03_02_03_12_1_3592b_20201110_15.jpeg,data/by_disease/train/disease_3/labels/V006_79_1_03_02_03_12_1_3592b_20201110_15.jpeg.json,disease_3,3,1,465.0,18.0,4032.0,2603.0,1,-1,1,1,0,1
train,data/by_disease/train/disease_3/images/V006_79_1_03_02_03_12_1_3592b_20201110_17.jpeg,data/by_disease/train/disease_3/labels/V006_79_1_03_02_03_12_1_3592b_20201110_17.jpeg.json,disease_3,3,1,0.0,468.0,1189.0,3009.0,1,-1,1,1,0,0
